title,release_year,popularity
Toys in the Attic,2009,4.052588
Return from the Ashes,1965,0.07673
Project: Shadowchaser,1992,0.217767
Redemption Road,2011,0.266642
Willow and Wind,2000,0.139262
Murder on a Honeymoon,1935,0.078197
Stage Struck,1958,0.973752
Heidi,1968,1.086392
Gun Glory,1957,1.978554
Ritual,2013,0.819156
"The Foreign Duck, the Native Duck and God in a Coin Locker",2007,1.017725
"War and Peace, Part II: Natasha Rostova",1966,1.074692
House Party: Tonight's the Night,2013,0.957354
Miracles,1986,1.285222
"Ride Him, Cowboy",1932,0.723038
This Woman Is Dangerous,1952,0.968817
Special Agent,1935,0.560858
The Fine Art of Love: Mine Ha-Ha,2005,0.894956
Spanish Judges,2000,1.000373
The Helen Morgan Story,1957,0.572061
Impy's Island,2006,1.772896
Snow White,1987,0.60522
Romance,2008,0.480346
The Window,2008,0.924596
King Richard And The Crusaders,1954,0.719713
Jeanne Eagels,1957,0.026219
No Down Payment,1957,0.311254
This Could Be the Night,1957,0.158073
The Hoodlum,1951,0.193396
Underwater!,1955,1.166809
Return of the Bad Men,1948,0.834842
The Dry Land,2010,0.118135
Kidco,1984,1e-06
Splendor,1989,0.307184
Never Say Goodbye,1946,0.188417
It Happened in Brooklyn,1947,0.765129
Vigil in the Night,1940,0.030309
Life Begins for Andy Hardy,1941,0.215163
The Ice Follies of 1939,1939,0.110013
The Matchmaker,2010,0.300574
Kenny Rogers as The Gambler,1980,0.426405
Virtue,1932,0.024489
The Cup,2011,0.725869
The Iron Mistress,1952,0.874703
The Web,1947,1.250236
The Big Store,1973,2.793815
The Fuller Brush Girl,1950,0.052311
Waltz of the Toreadors,1962,0.100951
Last Man Standing,2011,0.185515
White Cargo,1942,0.375568
Eddie Izzard: Force Majeure Live,2013,0.119615
Sittin' on a Backyard Fence,1933,0.036471
Mars,1968,0.052164
Killer Holiday,2013,2.150981
Snow White,2005,0.30335
The Rising of the Moon,1957,0.365754
The Feminine Touch,1941,0.703718
Topaze,1933,0.297406
Susan Slade,1961,0.113315
The Big Heat,1988,0.797537
Scene of the Crime,1986,0.073413
The Hessen Affair,2009,0.727069
Scene of the Crime,1949,0.474896
Riding Shotgun,1954,1.316519
I'll Take Sweden,1965,1.025312
Johnny Cool,1963,0.243058
Pure Country 2: The Gift,2010,0.684516
"War and Peace, Part III: The Year 1812",1967,0.411942
Witchboard III: The Possession,1995,0.350055
Prairie Fever,2008,1.147772
Unstable Fables: Tortoise vs. Hare,2008,1.572727
Pleasure or Pain,2013,4.229239
"You Lie, You Die",2012,0.884455
The Cossacks,1928,0.373143
The Black Knight,1954,0.720182
Home Movies,1980,0.84119
The Pee-Wee Herman Show on Broadway,2011,0.287956
The Spanish Gardener,1956,0.694873
Safety Patrol,1998,0.071852
The Velvet Touch,1948,1.611225
Two Weeks with Love,1950,0.451601
Shadows Over Chinatown,1946,0.211814
Tom Sawyer,2011,1.691429
Me and My Gal,1932,0.429111
Venus and Serena,2012,0.192593
Nine Days of One Year,1961,0.184325
I Died a Thousand Times,1955,4.929826
Yellowstone Kelly,1959,0.39874
The Last Challenge,1967,2.115803
Two Seconds,1932,0.504054
TekWar,1994,0.660737
The Prisoner,1955,0.735358
Son of Morning,2011,0.599894
"War and Peace, Part I: Andrei Bolkonsky",1965,0.725004
Red Heat,1985,1.251952
Percentage,2013,1.657911
The Beast of Hollow Mountain,1956,0.551855
The Woman on Pier 13,1949,0.768195
Midnight,1934,0.521537
Hanzo the Razor: Who's Got the Gold?,1974,0.916543
The Good Die Young,1954,1.171976
Real,2013,1.633896
Playdate,2012,1.312744
The Learning Tree,1969,0.206367
The Next Voice You Hear....,1950,0.331677
The Great Rupert,1950,0.206341
The Legend of Hell's Gate: An American Conspiracy,2011,0.538002
Multiple Sarcasms,2010,0.332584
A Woman Called Golda,1982,0.660673
These Wilder Years,1956,0.457454
The Burglar,1957,0.252556
The Bride Wore Red,1937,0.752617
Touching Home,2008,0.457416
The Roots of Heaven,1958,0.522564
Tenchu!,1969,1.196355
Richard Pryor: Omit the Logic,2015,3.514786
Station West,1948,9.775598
The Student Prince,1954,0.545476
Vicki,1953,0.162439
Never Let Go,1960,0.372205
Heidi,2005,0.64338
Unstable Fables: 3 Pigs & a Baby,2008,1.798472
Richard The Lionheart,2013,0.483269
Sweeney!,1977,0.529845
Hellcats of the Navy,1957,0.864578
New World Order,2009,0.142355
The Little Hut,1957,0.883862
The Adventures of Barry McKenzie,1972,0.505579
Opposing Force,1986,0.635541
Kettle of Fish,2006,0.124766
Winnie Mandela,2011,0.740141
My Mom's a Werewolf,1989,0.946475
Superstar,2012,1.817498
The Conspirators,1944,0.755304
The Lickerish Quartet,1970,0.704667
Shock Treatment,1973,0.747647
Midnight,1982,0.127261
I Accidentally Domed Your Son,2004,0.039597
The Lovers,1994,1.575491
Skinwalkers,2002,0.428065
Tough Enough,1983,0.413716
One Foot in Heaven,1991,1.085264
Mandrake,2010,2.390484
Greetings to the Devil,2011,1.101517
In the Line of Duty: The F.B.I. Murders,1988,0.145289
The Van,1977,0.582224
It's My Turn,1980,1.288694
Lovesick,1983,0.013577
Take a Hard Ride,1975,1.255885
The Paranoids,2008,0.151925
Mission Park,2013,1.440951
Snow White: A Deadly Summer,2012,0.77402
Medium Raw,2010,0.81999
Love on the Side,2004,0.607125
Three Violent People,1957,0.255811
The Sheriff of Fractured Jaw,1958,0.568903
Let's Make It Legal,1951,1.506729
Silent Partner,2005,1.640142
Woman Wanted,1999,0.607257
Trust Me,2010,1.342536
Hail Caesar,1994,0.910213
The Gong Show Movie,1980,0.494148
"Ride, Vaquero!",1953,0.33575
The Virginian,1946,1.018083
The Story of Alexander Graham Bell,1939,0.702342
Hansel and Gretel,1988,1.15114
Phantom Punch,2009,2.228889
Hot Saturday,1932,0.148579
Robin of Locksley,1996,1.076503
The Men's Club,1986,3.421721
Soul Power,2008,0.687358
The Waiting City,2010,0.212182
Stars and Stripes Forever,1952,0.121661
Three Can Play That Game,2007,0.187308
The Gundown,2011,0.793642
Lone Hero,2002,0.567991
Johnny Skidmarks,1998,0.441113
The Black Pimpernel,2007,0.481556
Lionheart,1987,0.200057
The Mark,2012,0.542939
The Last Rites of Ransom Pride,2010,1.516498
The Big Mouth,1967,0.136119
Parrish,1961,1.058213
The People Against O'Hara,1951,3.02441
Make Mine Mink,1960,0.555422
Space Warriors,2013,2.442212
Something of Value,1957,0.681134
King of the Underworld,1939,1.080246
Snake Eater,1989,0.481576
Stage Struck,1925,0.113306
I Ought to Be in Pictures,1982,0.510177
The Ghost of Yotsuya,1959,1.272301
Way Way Out,1966,0.575961
Velocity Trap,1999,0.316238
The Painted Hills,1951,0.113627
Gumnaam,1965,0.277045
In Cold Blood,1996,1.593609
Week-End at the Waldorf,1945,0.314101
We Were Strangers,1949,0.736384
The River Rat,1984,0.57743
Tom Thumb,2001,1.386224
The Hound of the Baskervilles,1983,1.190271
The Inheritance,2011,0.737628
The Trap,1946,0.603541
Voodoo Moon,2006,0.533343
Today We Live,1933,0.51328
Restitution,2011,0.7031
The Tunnel of Love,1958,0.469335
Razortooth,2007,3.398983
The Legend of Bloody Mary,2008,1.076888
Middle of the Night,1959,4.743709
The D.I.,1957,0.765507
Who Was That Lady?,1960,0.857156
Walking Tall Part II,1975,1.021878
Time Limit,1957,0.085585
Lost Signal,2007,0.617863
Slap Shot 3: The Junior League,2008,1.158017
Laughter in Paradise,1951,1.747894
Fun on a Weekend,1947,0.356403
Almost 18,2012,0.845036
Fist of Jesus,2012,0.873612
Print the Legend,2014,1.465349
He Who Dares,2014,1.42988
Anina,2013,1.634427
Against the Sun,2014,7.937835
The Divine Move,2014,1.71351
"A Reason to Live, a Reason to Die",1972,2.422204
Bowery at Midnight,1942,1.204657
Carnival of Sinners,1943,0.399185
Lucky Country,2009,0.342535
Duffy,1968,0.290919
Tasting Menu,2013,0.932583
Night Will Fall,2014,1.742732
Pony Soldier,1952,0.821121
The Amazing Catfish,2013,1.573126
The Court-Martial of Jackie Robinson,1990,0.081817
The Perils of Pauline,1967,0.462405
Black Magic,1949,0.46916
Three Cases of Murder,1955,0.829563
The Fountain of Youth,1958,0.054186
Parade,1974,0.07996
Always for Pleasure,1978,0.104287
Port of Flowers,1943,0.12133
The Living Magoroku,1943,0.643516
Jubilation Street,1944,0.341334
Army,1944,0.434162
Morning for the Osone Family,1946,0.211239
She Was Like a Wild Chrysanthemum,1955,0.366779
The River Fuefuki,1960,0.060518
Immortal Love,1961,0.223258
Legend of a Duel to the Death,1963,0.005956
That Night's Wife,1930,0.184671
Citizen Koch,2013,0.332065
We Still Kill the Old Way,2014,3.135108
In Our Garden,2002,0.002713
Giuseppe Makes a Movie,2014,0.231913
Youth of the Son,1952,0.077725
The Arrival of Wang,2012,0.409179
Walker,2012,0.515289
One Step Ahead of My Shadow,1933,0.003646
Amuck!,1972,1.157955
Lad: A Dog,1962,0.89172
Horror of the Blood Monsters,1970,0.696083
Smiling Maniacs,1975,0.001754
Season For Assassins,1975,0.034706
Low Down,2014,3.155747
"Another Day, Another Time: Celebrating the Music of ""Inside Llewyn Davis""",2013,0.400351
Margaret,2009,0.522679
Paper Planes,2014,7.78915
DRIVE,2002,0.335441
Hard Luck Hero,2003,0.494284
Bunny Drop,2011,0.978779
I Know You Know,2009,2.133283
Awaydays,2009,1.173881
Double Game,1977,0.0
A Long Ride from Hell,1968,0.117699
Body Fat Index of Love,2012,0.46951
Burning Blue,2013,4.630341
Björk: Biophilia Live,2014,0.656176
The Missouri Traveler,1958,0.457395
Those Calloways,1965,0.277806
The Deserter,1970,0.625736
Torch Singer,1933,0.073011
The Diary of Anne Frank,1980,0.038276
El compadre Mendoza,1934,0.430045
Le Grand Jeu,1934,0.426592
Bad Seed,1934,0.248086
Red Ensign,1934,0.019338
Love and Distrust,2010,1.213417
"Aquí llega Condemor, el pecador de la pradera",1996,0.374
El asombroso mundo de Borjamari y Pocholo,2004,0.793589
2012: Ice Age,2011,7.504259
FBI: Frikis buscan incordiar,2004,0.044048
Isi/Disi - Amor a lo bestia,2004,1.437794
Red Salute,1935,0.98586
The Case of the Curious Bride,1935,0.262367
The Case of the Lucky Legs,1935,0.099705
La Bandera,1935,0.175334
The Beast in Heat,1977,2.324007
Doubting Thomas,1935,0.047712
A Blade in the Dark,1983,4.04674
The Phantom Light,1935,0.113557
Seven Alone,1974,0.201163
Pretty Cool,2005,0.253802
Ned Rifle,2014,4.235107
Time in the Minors,2010,0.005882
Stars Above,2012,0.854413
Not Another Happy Ending,2013,2.917593
Mortdecai,2015,10.241861
Fifty Shades of Grey,2015,33.068431
Expelled,2014,9.323591
Buffalo Girls,2012,0.122409
Gregory Go Boom,2013,0.995302
The Periwig-Maker,2000,0.620529
Kiwi!,2006,1.994703
Santa's Pocket Watch,1980,0.000263
Björk at the Royal Opera House,2002,0.416801
The Fox and the Hare,1973,1.353566
Christmas Comes but Once a Year,1936,0.109407
Crac,1981,0.153663
Reggie Watts: Why Shit So Crazy?,2010,0.242956
Syrinx,1966,0.291638
Curb Dance,2011,0.266119
Desire: The Vampire,1982,0.251427
Manson,1973,0.150003
Fright to the Finish,1954,0.268416
Guyana Tragedy: The Story of Jim Jones,1980,0.206933
"I Want a Dog for Christmas, Charlie Brown",2003,1.132124
Impure Thoughts,1986,0.254241
It's a Bird,1930,0.110204
The Trip to Squash Land,1967,0.254085
Charlie Brown's Christmas Tales,2002,0.716603
Eat,2011,0.603376
Garfield's Halloween Adventure,1985,1.636118
"It's Christmastime Again, Charlie Brown",1992,1.425983
Halloweentown,1998,5.318151
Halloweentown II: Kalabar's Revenge,2001,7.767959
Halloweentown High,2004,4.019593
Nocturna Artificialia,1979,0.211414
Santa Claus,1898,0.878122
Surprise,1996,0.001252
Trick or Treat,1952,0.76974
Vengeance: The Story of Tony Cimo,1986,0.037644
Within the Woods,1978,1.657273
100 Years at the Movies,1994,0.384209
Apple Jack,2003,0.020588
The Butter Battle Book,1989,0.036572
Corn on the Cop,1965,0.328171
The Black Imp,1905,0.472362
Halloween is Grinch Night,1977,0.690099
Marilyn in Manhattan,1998,0.384717
Rage of Angels,1983,0.978305
Rage of Angels: The Story Continues,1986,0.567895
Rudolph the Red-Nosed Reindeer,1948,0.319215
Signs,2008,1.11608
The Fat Albert Halloween Special,1977,0.052886
Season's Greetings,1996,0.822097
The Dot and the Line: A Romance in Lower Mathematics,1965,0.923465
Nantucket Film Festival's Comedy Roundtable,2012,0.776445
Rubber Johnny,2005,1.707514
Act da Fool,2010,0.306907
En rachâchant,1982,0.002317
A Flower,1971,0.480355
Boo to You Too! Winnie the Pooh,1996,0.121415
Sleeping Betty,2007,0.219727
Betty Boop's Hallowe'en Party,1933,0.151893
Halloween,1931,0.150626
Barbie: A Fashion Fairytale,2010,4.287613
The Halloween That Almost Wasn't,1979,0.903872
The Mystery of the Leaping Fish,1916,0.436214
The 3 Rs,2011,1.557542
Brutal Relax,2010,0.941319
Franz Kafka's a Country Doctor,2007,1.705657
Pluto's Christmas Tree,1952,1.163695
Stille Nacht I,1988,0.000308
Holiday for Drumsticks,1949,0.003424
The Horseplayer,1990,0.0
Coven,2000,0.435088
Rehearsals for Extinct Anatomies,1987,0.952685
Suur Tõll,1980,0.07533
We Can Be Heroes,2005,0.14353
Bob's Birthday,1994,0.178989
Broom-Stick Bunny,1956,0.424586
Chainsaw Maid,2007,0.355582
The Little Matchgirl,2006,3.529071
The Haunted House,1929,0.612755
How They Get There,1997,0.730682
Istanbul,1985,0.00586
"Hen, His Wife",1990,0.003013
Inside The X-Files,1998,0.601097
The Horribly Slow Murderer with the Extremely Inefficient Weapon,2008,1.860321
Norm MacDonald: Me Doing Standup,2011,0.298558
A Flintstones Christmas Carol,1994,0.872875
Hedgehog in the Fog,1975,2.643565
The Cat's Out,1931,0.092377
Claymation Comedy of Horrors,1991,0.007319
The Last Farm,2004,0.385759
Snowballs,2011,0.502533
"Danger! 50,000 Zombies",2004,0.20207
Bouncing Babies,1929,0.006143
Stella: Live in Boston,2009,0.050486
Diario de un skin,2005,0.369894
The Black Cat,1941,0.935686
All About Anna,2005,6.614301
Let's Get Those English Girls,1976,0.261408
Archie To Riverdale and Back Again,1990,0.045173
Babette Goes to War,1959,0.339142
Darling Trap,2014,1.988425
Special Delivery,2002,0.013177
Mr. Average,2006,0.415034
Cutie Honey,2004,1.131061
"Delphine 1, Yvan 0",1996,0.349689
Doomsday Prophecy,2011,2.436725
Love Can Seriously Damage Your Health,1997,0.347937
The Cave of the Golden Rose,1991,1.929422
Human Touch,2005,0.002694
King Kelly,2012,1.629079
La Bande du drugstore,2002,0.542408
The Slap,1974,1.10577
Lahore,2010,0.016925
The King's Whore,1990,0.551122
Latitudes,2014,0.993994
Frenchmen 2,2007,1.440118
The Last Diamond,2014,1.732667
"Le printemps, l'automne et l'amour",1955,0.001754
1001 Nights,1990,1.22292
Lightspeed,2006,1.028416
Meilleur espoir féminin,2000,0.64678
"Mercredi, folle journée !",2001,0.10645
Mr Reliable,1996,0.39183
Ninette,2005,0.472872
Nom de code : Rose,2012,0.515027
Opposite Day,2009,1.389182
Powder Room,2013,3.056024
Shirin in Love,2014,0.48418
The Christmas Wish,1998,0.231911
The Sex and Violence Family Hour,1983,1.44119
All That... for This?!,1993,0.593933
Who Do I Gotta Kill?,1994,0.444714
Marihuana,1936,0.696968
"So Sweet, So Dead",1972,0.801926
Chronicle of a Homicide,1972,1.150055
The Shadow Men,1997,0.480637
Seventh Heaven,1993,0.070218
They Were Five,1936,0.34768
Stop Train 349,1963,0.016498
Ferryman Maria,1936,0.03852
"Thank You, Jeeves!",1936,0.009626
Homework,1989,0.052377
Internes Can't Take Money,1937,0.118748
Green Light,1937,0.433975
Black Belly of the Tarantula,1971,4.726173
Maid of Salem,1937,0.287532
Double Or Nothing,1937,0.06509
Second Honeymoon,1937,0.464414
I Met Him in Paris,1937,0.730017
Dance Program,1937,0.164692
Boys' School,1938,0.844862
Vessel of Wrath,1938,0.657391
Idiot's Delight,1939,0.155988
Invitation to Happiness,1939,0.005404
Subliminal Seduction,1996,1.013575
Virtual Combat,1995,0.326423
The Skateboard Kid II,1995,1.198688
The Terror Within II,1991,0.745915
Beyond the Fear,2014,0.048432
Modris,2014,0.056398
Deliverance Creek,2014,1.08147
Wolves,2014,11.481479
The Woodcarver,2012,0.008772
The Encounter,2010,0.812442
Big Sur,2013,2.76283
The Unexpected Love,2014,2.270692
Apostle Peter and the Last Supper,2012,0.843333
The Adventures of André and Wally B.,1984,3.466912
Face of Terror,2004,0.37175
The Harmony Game,2011,0.100029
Kamikaze,2014,1.22002
Planet Ocean,2012,2.37287
Stalag Luft,1993,0.180615
We'll Never Have Paris,2014,3.854754
American Heist,2014,6.278168
The Good Son,2011,0.219061
Miraculum,2014,0.82134
Solyaris,1968,0.250398
Mother Earth,1968,0.002366
The Pacific,2010,6.092242
A Visitor to a Museum,1989,0.658363
The Hyperboloid of Engineer Garin,1965,1.537332
Cosmic Journey,1936,0.199107
Two: The Story of Roman & Nyro,2013,0.027037
Strange Magic,2015,10.192407
Paris-Manhattan,2012,4.200272
The Flying Machine,2011,0.529945
7 Days in Havana,2012,5.367997
The DUFF,2015,8.592449
Tower Block,2012,3.611777
Fort McCoy,2014,0.711099
Age of Ice,2014,1.725587
The Girl with a Pistol,1968,1.740951
Love Steaks,2013,1.932176
The Remaining,2014,14.788837
Prairie Love,2011,0.042355
Heathcliff: The Movie,1986,0.000308
Everly,2015,13.145621
"Daddy, I'm A Zombie",2012,1.885686
Zodiac,2014,3.29973
Camarón: When Flamenco Became Legend,2005,0.713381
Outrage Beyond,2012,3.433531
The Mark of Cain,2000,0.144446
From Zero to Hero,2014,0.159785
The Humanoid,1979,0.205534
Kocken,2005,0.747848
Vanishing Waves,2012,1.894596
The Little Drummer Girl,1984,1.122905
The Little Death,2014,5.593682
Pinocchio,2012,0.272995
Kenny Begins,2009,1.278297
Sandor slash Ida,2005,0.317766
Bit by Bit,2002,0.244149
Help! I'm A Fish,2000,10.197545
Tsatsiki,1999,1.177552
Dark Dungeons,2014,0.055526
Bert: The Last Virgin,1995,0.880511
One in a Million,1995,0.161001
Sunes sommar,1993,0.943978
Lotta Leaves Home,1993,0.593493
Lotta on Rascal Street,1992,0.877781
Babar The Movie,1989,0.94982
Karlsson on the Roof,1974,1.128245
The Girls,1968,0.261022
¡Mátalo!,1970,0.458827
"Io, Emmanuelle",1969,0.563726
The Case of the Bloody Iris,1972,1.737506
Darker Than Night,2014,1.028514
Uprise,2008,0.080879
Story of My Death,2013,0.303212
The Blue Room,2014,2.490899
Vic+Flo Saw a Bear,2013,1.100663
Grandmother,2009,0.723687
Our Sunhi,2013,1.494937
Two Years at Sea,2011,0.580902
A Spell to Ward Off the Darkness,2013,0.223872
The Last Time I Saw Macao,2012,0.368635
When Evening Falls on Bucharest or Metabolism,2013,0.271783
Septien,2011,0.418174
Two Shots Fired,2014,0.139648
Finisterrae,2010,0.224193
The Distance,2014,0.379726
A Gun in Each Hand,2012,1.814897
Borsalino,1970,4.471645
Finsterworld,2013,3.195818
Gangsters,2002,0.27908
Weekender,2011,0.964072
Plot of Fear,1976,0.524831
Bank Shot,1974,1.413834
Anotherworld,2008,0.076201
Ten Minutes Older,1978,0.182499
Of Horses and Men,2013,2.861451
The Fox and the Hound 2,2006,7.432461
Monsterman,2014,0.016499
Long Hello and Short Goodbye,1999,0.001378
The Heart of the World,2000,1.071638
Li'l Quinquin,2014,2.044591
Girl with Hyacinths,1950,0.565417
These Amazing Shadows,2011,1.263586
Garlic Is As Good As Ten Mothers,1980,0.191218
Journey to the Beginning of Time,1955,1.515302
Spend It All,1971,0.001021
Joni's Promise,2005,0.24535
The Man Who Could Cheat Death,1959,0.844909
small roads,2011,0.047721
Carriage to Vienna,1966,0.397247
Strange Voyage,1964,1.120287
Ivory Tower,2014,0.935948
The Fabulous Baron Munchausen,1962,1.176231
Light Is Calling,2004,0.476742
The Open Road,1926,0.075775
The Epic of Everest,1924,1.118466
All In This Tea,2007,0.003682
The Private Life of a Cat,1944,0.352419
Land,2010,0.076579
Letter from Siberia,1957,0.471276
Babylon XX,1979,0.644598
Carts of Darkness,2008,0.004942
Soundtracker,2010,0.006284
Kamome Diner,2006,0.944834
Gerhard Richter Painting,2012,0.728104
Dream Land,2004,0.002354
The Wayward Girl,1959,0.003421
City Zero,1989,0.865015
Remonstrance,1972,0.03541
Bells from the Deep,1993,0.031002
The Gardener,1912,0.167329
The Sea Vultures,1915,0.00265
The Girl from the Marsh Croft,1917,0.001276
